id,listing_url,name,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,    price    ,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,reviews_per_month
10809836,https://www.airbnb.com/rooms/10809836,CASA GRANATA TRAPANI,26236007,https://www.airbnb.com/users/show/26236007,Antonina,1/17/2015,"Casa Santa, Italy",within an hour,100%,86%,t,4,4,t,Erice,38.02664,12.54454,Entire condo,Entire home/apt,6,1,2,4,110,1,100,14,29,59,59,10,4,1,1/3/2017,9/3/2025,4.9,4.8,4.8,5,4.9,4.4,4.7,IT081008C2OFBDHRAI,f,0.09
10817405,https://www.airbnb.com/rooms/10817405,"Arianna's house with sea view, parking and wi-fi",31868647,https://www.airbnb.com/users/show/31868647,Piero,4/24/2015,"Avola, Italy",within an hour,100%,100%,f,1,1,t,Avola,36.88598,15.13888,Entire home,Entire home/apt,6,2,3,3,153,5,28,9,13,13,195,39,5,0,7/6/2017,8/2/2025,4.85,4.9,4.87,4.92,4.95,4.62,4.9,IT089002C2RWOT3EMJ,t,0.39
10819076,https://www.airbnb.com/rooms/10819076,"Villa Gemmellaro, Taormina center with sea view",14844230,https://www.airbnb.com/users/show/14844230,Donatella,4/28/2014,"Taormina, Italy",within a day,100%,100%,f,1,1,t,Taormina,37.8546,15.28715,Entire villa,Entire home/apt,6,2,3,5,602,2,1125,16,29,52,52,27,3,0,6/2/2017,7/21/2025,4.89,4.93,4.81,4.96,4.89,4.89,4.74,IT083097C2AS6BHMAK,t,0.27
11539113,https://www.airbnb.com/rooms/11539113,VILLETTA RESIDENZIALE SUL MARE,56763962,https://www.airbnb.com/users/show/56763962,Antonio,1/30/2016,"Milan, Italy",N/A,N/A,N/A,f,6,10,t,Furnari,38.12669,15.11353,Entire home,Entire home/apt,4,1,2,2,79,31,1125,30,60,90,365,3,0,0,8/17/2016,8/21/2022,2.33,3.33,2.67,3.33,4.33,5,2.67,,f,0.03
11540471,https://www.airbnb.com/rooms/11540471,Casa in campagna a 10 minuti dal mare,4135033,https://www.airbnb.com/users/show/4135033,Villa,11/13/2012,"Sicily, Italy",within an hour,100%,100%,f,9,9,t,Modica,36.82869653,14.81062563,Entire home,Entire home/apt,16,4.5,5,13,344,1,1125,30,60,90,365,7,0,0,8/20/2017,8/16/2023,4.57,4.5,4.29,5,5,4.5,4.67,IT088006C2NMHNLU89,t,0.07
11540628,https://www.airbnb.com/rooms/11540628,"double room,private bathroom,views",37471879,https://www.airbnb.com/users/show/37471879,Gerlando,7/4/2015,"Agrigento, Italy",N/A,N/A,100%,f,2,3,t,Agrigento,37.30623,13.57301,Private room in bed and breakfast,Private room,2,,,,,31,1125,0,0,0,0,15,1,0,5/13/2016,10/5/2024,4.93,5,5,5,5,4.73,4.8,IT084001B4I2IP4UOK,f,0.13
11542694,https://www.airbnb.com/rooms/11542694,Dimora Torremuzza - Palermo Kalsa,56195144,https://www.airbnb.com/users/show/56195144,Alessandro,1/26/2016,"Palermo, Italy",within an hour,100%,100%,f,9,37,f,Palermo,38.11641,13.373,Entire rental unit,Entire home/apt,9,4,4,5,226,1,1125,7,23,53,302,292,48,3,4/6/2016,9/20/2025,4.97,4.96,4.98,4.98,4.96,4.87,4.89,IT082053B4LLIUC4B3,t,2.53
11543858,https://www.airbnb.com/rooms/11543858,Casa del Sole San Vito Lo Capo,60906548,https://www.airbnb.com/users/show/60906548,Giacomo,2/29/2016,"Alcamo, Italy",N/A,N/A,N/A,f,1,1,t,San Vito Lo Capo,38.16941,12.73844,Entire rental unit,Entire home/apt,5,,2,,,7,7,0,0,0,0,1,0,0,10/1/2016,10/1/2016,4,5,5,5,5,4,4,IT081020C233MVZPZJ,f,0.01
11547998,https://www.airbnb.com/rooms/11547998,Etna View giardino tra mare e vulcano,60954926,https://www.airbnb.com/users/show/60954926,Veronica,2/29/2016,"Mascali, Italy",within an hour,100%,91%,t,10,10,t,Mascali,37.75919,15.18067,Entire home,Entire home/apt,6,2,3,4,106,3,31,8,30,60,335,30,7,0,7/17/2017,8/6/2025,4.9,4.9,4.9,4.97,4.87,4.63,4.9,IT087023C28WXBB5ZK,f,0.3
11548904,https://www.airbnb.com/rooms/11548904,Palazzo Trinacria apartment.,60951191,https://www.airbnb.com/users/show/60951191,Antonio,2/29/2016,"Palermo, Italy",within an hour,100%,100%,f,1,1,t,Palermo,38.119,13.37249,Entire rental unit,Entire home/apt,4,1,2,2,95,2,1125,12,42,72,331,117,0,0,4/29/2016,7/27/2024,4.79,4.88,4.78,4.99,4.98,4.93,4.83,IT082053C2T53959DV,f,1.02
11557222,https://www.airbnb.com/rooms/11557222,Dionisio House,13445138,https://www.airbnb.com/users/show/13445138,Concetta,3/23/2014,"Taormina, Italy",within an hour,100%,100%,t,1,1,t,Taormina,37.8523,15.28208,Entire vacation home,Entire home/apt,6,3,3,4,365,1,15,2,18,48,323,38,15,2,10/2/2017,9/28/2025,4.84,4.87,4.95,4.84,4.89,4.89,4.76,IT083097C1237O7OC2,t,0.39
11559217,https://www.airbnb.com/rooms/11559217,Kantuni your cozy flat in the heart of Palermo,61047679,https://www.airbnb.com/users/show/61047679,Eva,3/1/2016,"Palermo, Italy",within an hour,100%,100%,f,1,2,t,Palermo,38.11822,13.35926,Entire condo,Entire home/apt,3,1,1,2,73,2,28,14,43,70,345,233,16,1,5/6/2016,9/14/2025,4.94,4.94,4.97,4.97,5,4.92,4.93,IT082053C1SQ322WS5,f,2.03
11560347,https://www.airbnb.com/rooms/11560347,La terrazza di Agrigento,61056274,https://www.airbnb.com/users/show/61056274,Chiara,3/1/2016,"Sicily, Italy",within an hour,90%,100%,f,3,4,t,Agrigento,37.26531601,13.58323956,Entire rental unit,Entire home/apt,2,1,1,2,60,1,1125,0,0,0,202,151,3,0,3/6/2016,8/11/2025,4.82,4.82,4.89,4.91,4.87,4.76,4.74,IT084001C19ELPUNYE,t,1.3
10819229,https://www.airbnb.com/rooms/10819229,Casa La Serissa vista mare Rosso,56019494,https://www.airbnb.com/users/show/56019494,Ilaria,1/25/2016,"Valderice, Italy",N/A,N/A,25%,f,4,4,f,Trapani,38.01506,12.50493,Entire rental unit,Entire home/apt,3,,2,,,2,1125,0,0,0,0,6,0,0,8/8/2016,8/24/2022,5,5,5,5,5,4.83,5,IT081021C2CCO68LMS,f,0.05
10820711,https://www.airbnb.com/rooms/10820711,Monolocale P.T. Farchikalà  Locaz. Settimanali,1630053,https://www.airbnb.com/users/show/1630053,Farchikalà,1/20/2012,,N/A,N/A,N/A,f,1,4,t,Lampedusa e Linosa,35.50302,12.5989,Entire rental unit,Entire home/apt,2,1,1,1,45,1,1125,0,0,27,302,1,0,0,8/7/2024,8/7/2024,5,5,5,5,5,5,5,IT084020B49VM79GHY,f,0.07
10826039,https://www.airbnb.com/rooms/10826039,Villa with a swimming pool.,8079137,https://www.airbnb.com/users/show/8079137,Lizzi,8/11/2013,Italy,N/A,N/A,N/A,f,2,4,t,Marsala,37.81339,12.47696,Private room in villa,Private room,6,3.5,3,4,307,31,365,29,59,89,364,0,0,0,,,,,,,,,,,f,
10828999,https://www.airbnb.com/rooms/10828999,Junior Suite Cattedrale 2,40890350,https://www.airbnb.com/users/show/40890350,Marco,8/8/2015,"Palermo, Italy",within an hour,100%,100%,f,3,3,t,Palermo,38.11205,13.35743,Entire rental unit,Entire home/apt,4,1,1,2,60,1,30,15,45,75,344,221,18,0,4/11/2016,8/19/2025,4.82,4.81,4.72,4.91,4.95,4.86,4.76,IT082053C2HZ8RDXBM,t,1.92
11430964,https://www.airbnb.com/rooms/11430964,Schicciolina : relax e mare,43984460,https://www.airbnb.com/users/show/43984460,Giuseppe,9/12/2015,"Rozzano, Italy",within an hour,100%,100%,f,9,9,t,Lipari,38.79819327,15.23784136,Private room in home,Private room,2,1,1,1,132,2,1125,30,60,90,365,4,0,0,8/19/2020,9/12/2023,4.75,4.5,4.25,3.5,4.75,5,3.75,IT083041C2VLIQA9HU,f,0.06
11433841,https://www.airbnb.com/rooms/11433841,Covo degli Dei appartamento balcone,60075678,https://www.airbnb.com/users/show/60075678,Davide,2/23/2016,"Pavia, Italy",a few days or more,25%,100%,f,3,4,f,Milazzo,38.26143,15.2383,Entire rental unit,Entire home/apt,3,,1,,,1,1125,0,0,0,0,7,0,0,9/4/2016,10/5/2023,3.71,3.86,4,4.71,4.57,4.71,4.14,IT083049B4AKM5MYDQ,t,0.06
11434665,https://www.airbnb.com/rooms/11434665,Casa del Jazz - Miles,2313721,https://www.airbnb.com/users/show/2313721,Angela,5/7/2012,"Piazza Armerina, Italy",within an hour,100%,100%,t,5,5,t,Piazza Armerina,37.38586,14.3675,Entire rental unit,Entire home/apt,3,1,1,2,51,1,1125,24,53,83,358,95,16,1,3/24/2016,9/11/2025,4.61,4.79,4.78,4.85,4.82,4.77,4.73,IT086014C2KGJVZU7L,t,0.82
11435292,https://www.airbnb.com/rooms/11435292,Casa Schicciola: tra natura e mare,43984460,https://www.airbnb.com/users/show/43984460,Giuseppe,9/12/2015,"Rozzano, Italy",within an hour,100%,100%,f,9,9,t,Lipari,38.7989,15.23834,Entire home,Entire home/apt,6,1,1,5,280,2,1125,25,55,85,353,12,2,1,7/30/2016,9/8/2025,4.58,4.5,4.58,4.83,4.75,4.67,4.33,IT083041C2VLIQA9HU,f,0.11
11436766,https://www.airbnb.com/rooms/11436766,La casa di Ale,43606103,https://www.airbnb.com/users/show/43606103,Sandra,9/7/2015,"Syracuse, Italy",within an hour,100%,99%,f,2,3,t,Siracusa,37.06166,15.29602,Entire rental unit,Entire home/apt,4,1,0,1,53,2,14,2,2,2,275,167,36,2,5/15/2016,9/24/2025,4.75,4.87,4.79,4.89,4.83,4.96,4.78,IT089017C2E8JCCU96,f,1.46
11445285,https://www.airbnb.com/rooms/11445285,"Rustico ""Zagara""",65438029,https://www.airbnb.com/users/show/65438029,Federica,4/2/2016,,N/A,N/A,N/A,f,1,1,t,Buseto Palizzolo,38.01607,12.72246,Entire home,Entire home/apt,4,1,1,2,63,3,31,30,60,90,355,14,0,0,7/2/2016,1/7/2024,4.57,4.86,4.86,4.64,4.71,4.64,4.71,IT081002C2FOKXB3NM,f,0.12
11447427,https://www.airbnb.com/rooms/11447427,Kaukana Beach Cottage,60181984,https://www.airbnb.com/users/show/60181984,Tiziana,2/24/2016,"Ragusa, Italy",within an hour,100%,83%,f,1,1,f,Santa Croce Camerina,36.78925,14.51226,Entire townhouse,Entire home/apt,4,2,2,3,51,4,15,29,59,60,277,43,4,2,4/25/2016,9/26/2025,4.81,4.84,4.74,4.91,4.91,4.7,4.77,IT088010C264,f,0.37
11449934,https://www.airbnb.com/rooms/11449934,Casa vacanze family Bologna&Navarra,60182818,https://www.airbnb.com/users/show/60182818,Giacomo,2/24/2016,"Castellammare del Golfo, Italy",within an hour,100%,100%,f,1,2,t,Castellammare del Golfo,38.01635,12.88972,Entire home,Entire home/apt,6,1,1,4,104,6,1125,30,60,90,365,27,3,2,8/2/2016,9/19/2025,4.63,4.63,4.78,4.7,4.59,4.56,4.52,IT081005C2UXD3BNWZ,t,0.24
11452864,https://www.airbnb.com/rooms/11452864,Loft di Casa dei salici,30726801,https://www.airbnb.com/users/show/30726801,Calogero,4/6/2015,"Petralia Soprana, Italy",within a day,100%,100%,f,3,3,t,Petralia Soprana,37.78806,14.1097,Entire vacation home,Entire home/apt,4,1,1,3,88,31,1125,29,59,89,364,4,0,0,1/7/2018,4/2/2024,4.75,5,4.75,5,5,5,4.75,,f,0.04
11453811,https://www.airbnb.com/rooms/11453811,Casa Lorenzo: il mare in tasca,43984460,https://www.airbnb.com/users/show/43984460,Giuseppe,9/12/2015,"Rozzano, Italy",within an hour,100%,100%,f,9,9,t,Lipari,38.79991,15.23918,Entire home,Entire home/apt,4,2,1,2,150,2,720,29,59,89,364,2,0,0,8/20/2020,8/31/2021,5,5,5,5,5,5,4.5,IT083041C2VLIQA9HU,f,0.03
10829212,https://www.airbnb.com/rooms/10829212,Aloe Maresole - seafront apartment,56011490,https://www.airbnb.com/users/show/56011490,Vitalba Giuseppe,1/25/2016,"Alcamo, Italy",within an hour,100%,99%,t,4,5,t,Alcamo,38.03204564,12.95454718,Entire rental unit,Entire home/apt,7,2,3,6,157,4,30,2,12,12,12,55,11,2,4/8/2017,9/29/2025,4.91,4.96,4.87,4.93,4.87,4.81,4.8,IT081001C2CVEIOAS7,f,0.53
10843011,https://www.airbnb.com/rooms/10843011,Casale Vignazze - Historic Villa in Punta Secca,17543098,https://www.airbnb.com/users/show/17543098,Carolina,7/2/2014,"Palermo, Italy",N/A,N/A,100%,f,1,2,t,Santa Croce Camerina,36.79371552,14.50528225,Entire villa,Entire home/apt,10,4.5,4,4,202,3,1125,16,46,68,337,24,2,0,7/3/2016,5/6/2025,5,5,4.88,4.96,4.96,4.92,4.92,IT088010B5UAL6ZVV7,t,0.21
11562845,https://www.airbnb.com/rooms/11562845,Papireto 11 Loft |Charming cozy space at Cathedral,42040300,https://www.airbnb.com/users/show/42040300,Silvio,8/20/2015,"Palermo, Italy",within an hour,100%,100%,f,1,1,t,Palermo,38.11572,13.35496,Entire condo,Entire home/apt,5,2,1,1,62,2,1125,2,5,19,282,190,5,0,5/3/2016,6/19/2025,4.81,4.83,4.75,4.85,4.89,4.77,4.82,IT082053C2EAB252OT,t,1.66
11565056,https://www.airbnb.com/rooms/11565056,"The Bohemian Apartment, Catania",22021065,https://www.airbnb.com/users/show/22021065,Samantha,10/1/2014,"Catania, Italy",within an hour,100%,98%,t,1,2,t,Catania,37.50611,15.09535,Entire rental unit,Entire home/apt,2,1,1,1,78,3,29,13,36,66,240,257,27,5,8/2/2017,9/26/2025,4.93,4.93,4.89,4.97,4.99,4.73,4.88,IT087015C21FBTEESB,f,2.59
11570257,https://www.airbnb.com/rooms/11570257,trip in my trip,49536789,https://www.airbnb.com/users/show/49536789,Salvatore,11/21/2015,"Marsala, Italy",N/A,N/A,N/A,f,1,1,f,Canicatt,37.35591,13.84787,Entire home,Entire home/apt,3,1,2,2,35,31,1125,27,57,87,177,11,0,0,8/20/2016,11/27/2022,4.73,4.82,4.91,4.91,4.91,4.91,4.45,,f,0.1
11576426,https://www.airbnb.com/rooms/11576426,Camera Orange C. I. Nazionale iT086014C1UPJWUSVL,61191962,https://www.airbnb.com/users/show/61191962,Luana,3/2/2016,"Piazza Armerina, Italy",N/A,N/A,N/A,f,3,3,f,Piazza Armerina,37.3877,14.36991,Private room in bed and breakfast,Private room,2,1,2,2,47,1,1125,30,60,90,365,1,0,0,5/20/2016,5/20/2016,4,5,5,5,5,4,3,IT086014C1UPJWUSVL,t,0.01
11576573,https://www.airbnb.com/rooms/11576573,Camera Yellow  C. I. Nazionale iT086014C1UPJWUSVL,61191962,https://www.airbnb.com/users/show/61191962,Luana,3/2/2016,"Piazza Armerina, Italy",N/A,N/A,N/A,f,3,3,f,Piazza Armerina,37.38926,14.37108,Private room in bed and breakfast,Private room,2,,,,,1,1125,29,59,89,364,0,0,0,,,,,,,,,,IT086014C1UPJWUSVL,f,
11576667,https://www.airbnb.com/rooms/11576667,Oasi di tranquillità in centro,56566030,https://www.airbnb.com/users/show/56566030,Jonhatan E Marcella,1/29/2016,"Palermo, Italy",within an hour,100%,92%,t,11,13,t,Palermo,38.10878,13.35337,Entire rental unit,Entire home/apt,4,1,2,4,135,2,1125,29,59,89,364,24,0,0,7/18/2016,8/25/2024,4.54,4.5,4.92,4.79,4.63,4.79,4.63,IT082053B4D4PITZFR,f,0.21
11577961,https://www.airbnb.com/rooms/11577961,MissionRelax 1,49018046,https://www.airbnb.com/users/show/49018046,Isaia,11/14/2015,"Sicily, Italy",within a few hours,60%,44%,t,10,10,t,Lampedusa e Linosa,35.51386,12.5944,Entire home,Entire home/apt,3,1,1,1,26,31,1125,0,28,58,333,41,1,0,7/25/2016,8/14/2025,4.76,4.61,4.78,4.9,4.8,4.07,4.46,IT084020C2FWAMVTP8,f,0.37
11578953,https://www.airbnb.com/rooms/11578953,MissionRelax2,49018046,https://www.airbnb.com/users/show/49018046,Isaia,11/14/2015,"Sicily, Italy",within a few hours,60%,44%,t,10,10,t,Lampedusa e Linosa,35.51176,12.59228,Entire home,Entire home/apt,2,1,1,1,40,31,1125,21,51,81,356,67,0,0,7/10/2016,9/8/2024,4.81,4.88,4.81,4.95,4.94,4.26,4.82,IT084020C2FWAMVTP8,f,0.6
11579019,https://www.airbnb.com/rooms/11579019,Covo degli Dei appartameno veranda,60075678,https://www.airbnb.com/users/show/60075678,Davide,2/23/2016,"Pavia, Italy",a few days or more,25%,100%,f,3,4,f,Milazzo,38.26132,15.23878,Entire rental unit,Entire home/apt,4,1,1,4,68,1,1125,29,59,89,115,4,0,0,9/7/2017,9/4/2019,4.25,4.5,4,4.25,5,4.25,4.5,IT083049B4AKM5MYDQ,t,0.04
11582158,https://www.airbnb.com/rooms/11582158,Valderice estate,36456903,https://www.airbnb.com/users/show/36456903,Maria,6/22/2015,,within an hour,100%,N/A,t,1,2,f,Valderice,38.0419398,12.61881844,Entire home,Entire home/apt,3,1.5,2,2,60,31,1125,30,60,90,365,34,0,0,8/19/2019,9/8/2024,4.88,4.94,5,4.94,4.97,4.82,4.94,,f,0.46
10843807,https://www.airbnb.com/rooms/10843807,Dammuso Bukkuram,56162792,https://www.airbnb.com/users/show/56162792,Maria,1/26/2016,,N/A,N/A,0%,f,1,2,t,Pantelleria,36.79471,11.96468,Entire home,Entire home/apt,2,1,1,1,30,31,1125,30,60,90,365,24,0,0,7/18/2016,8/31/2021,4.75,4.79,4.88,4.96,4.67,4.71,4.79,,f,0.21
10844930,https://www.airbnb.com/rooms/10844930,Un balcone con vista capolavoro.,56169342,https://www.airbnb.com/users/show/56169342,Giuseppe,1/26/2016,"Palermo, Italy",N/A,N/A,N/A,f,1,1,f,Monreale,38.08283,13.29241,Entire rental unit,Entire home/apt,4,1,1,1,36,31,1125,0,0,0,0,10,0,0,5/30/2016,8/27/2019,4.5,4.8,4.5,4.8,4.9,4.5,4.7,,t,0.09
11453921,https://www.airbnb.com/rooms/11453921,Casa dei salici: casa rurale,30726801,https://www.airbnb.com/users/show/30726801,Calogero,4/6/2015,"Petralia Soprana, Italy",within a day,100%,100%,f,3,3,t,Petralia Soprana,37.7887,14.111,Entire vacation home,Entire home/apt,8,3,3,6,208,31,1125,29,59,89,364,16,0,0,7/21/2018,9/4/2024,5,5,4.81,4.88,5,4.94,5,,t,0.18
11456308,https://www.airbnb.com/rooms/11456308,Antico Baglio,2469401,https://www.airbnb.com/users/show/2469401,Antonino,5/26/2012,"Milan, Italy",within an hour,100%,0%,f,2,8,t,Noto,36.89262733,15.07002442,Entire home,Entire home/apt,4,,1,,,31,999,29,59,89,364,3,0,0,8/17/2016,8/20/2024,4.33,4.67,5,4.67,4.67,4.67,4,IT089013C2MXWN4QC9,f,0.03
11460280,https://www.airbnb.com/rooms/11460280,Agriturismo Case Don Ignazio -  Cottage Alba,1373657,https://www.airbnb.com/users/show/1373657,Case Don Ignazio,11/5/2011,"Noto, Italy",within an hour,100%,100%,f,8,8,t,Noto,36.80178,15.02005,Farm stay,Entire home/apt,3,1,1,3,113,1,1125,8,14,14,86,0,0,0,,,,,,,,,,IT089013C228W2OQB6,t,
11472948,https://www.airbnb.com/rooms/11472948,"Spacious flat with WiFi, pool, e private parking",32041680,https://www.airbnb.com/users/show/32041680,Roberto,4/27/2015,"Mascali, Italy",within an hour,100%,75%,f,1,2,t,Mascali,37.75922,15.2065,Entire serviced apartment,Entire home/apt,5,1,2,3,54,2,28,28,58,88,268,74,3,0,5/14/2016,8/24/2025,4.49,4.64,4.77,4.72,4.65,4.38,4.49,IT087023C2QX7S7XN5,f,0.65
11473069,https://www.airbnb.com/rooms/11473069,villa xenia /  il terrazzo,30779710,https://www.airbnb.com/users/show/30779710,Paolo,4/7/2015,"Avola, Italy",within an hour,100%,100%,f,5,6,t,Avola,36.91697,15.15207,Entire villa,Entire home/apt,4,1,2,4,131,5,30,0,0,0,130,18,0,0,4/20/2017,8/23/2022,4.5,4.41,4.78,4.63,4.94,4.69,4.75,IT089002C29ZQW6BH7,f,0.17
11474289,https://www.airbnb.com/rooms/11474289,KALEA Balcony Apartment,16149176,https://www.airbnb.com/users/show/16149176,Sebastiano,5/29/2014,"Avola, Italy",within an hour,100%,100%,f,3,3,t,Avola,36.90866,15.13587,Entire rental unit,Entire home/apt,2,,1,,,28,200,0,0,0,0,41,1,0,5/29/2016,11/15/2024,4.83,4.9,4.9,4.97,4.95,4.77,4.92,IT089002C2SIHJEWK2,f,0.36
11476514,https://www.airbnb.com/rooms/11476514,MareChiaro Agrigento,21902475,https://www.airbnb.com/users/show/21902475,Giuseppe,9/29/2014,"Favara, Italy",N/A,N/A,N/A,f,2,2,t,Agrigento,37.228127,13.643913,Entire rental unit,Entire home/apt,6,1,2,4,200,31,1125,29,59,89,194,2,0,0,8/20/2016,9/10/2016,3,3.5,4.5,3,3.5,3.5,3.5,IT084001C2U4QPTV9C,t,0.02
11477124,https://www.airbnb.com/rooms/11477124,Seafront Serenity: Valley of Temples,21902475,https://www.airbnb.com/users/show/21902475,Giuseppe,9/29/2014,"Favara, Italy",N/A,N/A,N/A,f,2,2,t,Agrigento,37.22707,13.64423,Entire rental unit,Entire home/apt,6,1,2,4,190,31,1125,29,59,89,194,6,0,0,7/17/2016,8/9/2019,3.67,4.17,4.33,4.33,4.83,3.5,3.67,,t,0.05
11478159,https://www.airbnb.com/rooms/11478159,HolidayEolieVillageVulcano,60403910,https://www.airbnb.com/users/show/60403910,Marco,2/25/2016,"Lipari, Italy",within a few hours,100%,100%,f,5,8,t,Lipari,38.42495,14.95841,Room in serviced apartment,Hotel room,2,,,,,31,1125,27,30,30,303,6,0,0,7/17/2016,8/31/2023,4.67,4.67,4.67,4.67,4.83,4.67,4.33,IT083041B4IIZZ9T3A,t,0.05
11479639,https://www.airbnb.com/rooms/11479639,Monolocali in Residence al centro di Pantelleria .,60415173,https://www.airbnb.com/users/show/60415173,Kazzen Case Vacanze,2/25/2016,"Pantelleria, Italy",N/A,N/A,0%,f,2,2,f,Pantelleria,36.82712,11.9462,Entire home,Entire home/apt,2,,1,,,31,1125,0,0,0,0,0,0,0,,,,,,,,,,,f,
10850107,https://www.airbnb.com/rooms/10850107,Una terrazza sul mare!,56197824,https://www.airbnb.com/users/show/56197824,Paola,1/26/2016,"Palermo, Italy",within an hour,100%,96%,f,2,3,t,Santa Flavia,38.09842,13.5343,Entire home,Entire home/apt,8,2,4,5,285,5,730,5,35,64,66,58,17,1,1/3/2017,9/18/2025,4.97,4.95,4.91,4.91,4.95,4.9,4.93,IT082067C2BKXLV53I,f,0.55
10852213,https://www.airbnb.com/rooms/10852213,MASSERIA GIRLANDA: piscina con spa,5060116,https://www.airbnb.com/users/show/5060116,Piera,2/12/2013,"Milan, Italy",within a few hours,100%,100%,f,1,1,t,Modica,36.92083,14.825,Entire villa,Entire home/apt,6,4,3,4,315,4,30,0,10,40,314,60,2,0,7/29/2016,8/14/2025,4.95,4.97,4.97,4.98,4.97,4.72,4.82,IT088009C2Y7MO8QRV,f,0.54
10854037,https://www.airbnb.com/rooms/10854037,"Relax e stile a Messina, vicino agli imbarchi",56220244,https://www.airbnb.com/users/show/56220244,Luigi,1/26/2016,"Messina, Italy",within an hour,100%,83%,t,4,4,f,Messina,38.21406,15.56257,Private room in bed and breakfast,Private room,2,1,1,1,43,1,1125,24,54,84,247,16,15,0,6/5/2016,8/22/2025,4.5,4.5,4.5,4.44,4.63,4.19,4.13,IT083048B4ZYTB8J7L,f,0.14
10856054,https://www.airbnb.com/rooms/10856054,"B&B Sicilia Bella di Siracusa - Mansarda ""Ortigia""",14371414,https://www.airbnb.com/users/show/14371414,Alessandro,4/16/2014,,N/A,N/A,100%,f,6,7,f,Siracusa,36.9847,15.2024,Private room in bed and breakfast,Private room,4,1,2,5,190,31,1125,29,59,89,364,1,0,0,8/6/2021,8/6/2021,5,5,5,5,5,5,5,IT089017C1Q7CEI6PZ,f,0.02
10862622,https://www.airbnb.com/rooms/10862622,Borghetto Corsini - Dammusi Bugeber,56271814,https://www.airbnb.com/users/show/56271814,Luke,1/26/2016,"Pantelleria, Italy",within an hour,90%,100%,f,4,8,t,Pantelleria,36.80718,11.99044,Dammuso,Entire home/apt,8,4,4,9,500,3,30,22,52,82,350,7,1,0,8/12/2016,8/24/2025,4.86,4.86,5,5,5,4.86,5,IT081014C26FDZVX4A,f,0.06
11582707,https://www.airbnb.com/rooms/11582707,Maestrale Casa vacanza fronte mare,61237270,https://www.airbnb.com/users/show/61237270,Alessandra,3/2/2016,"Torrenova, Italy",within an hour,100%,100%,t,8,8,f,Torrenova,38.11432592,14.69836834,Entire bungalow,Entire home/apt,4,1,2,3,60,1,31,0,0,26,131,9,8,1,4/20/2016,9/29/2025,4.89,4.78,4.89,4.89,4.89,5,4.56,IT083108B53FWDQ7CZ,t,0.08
11583316,https://www.airbnb.com/rooms/11583316,Suite Giorgia in Casa sul Modione,61243340,https://www.airbnb.com/users/show/61243340,Giuseppe Giovanni,3/2/2016,"Castelvetrano, Italy",within a few hours,75%,100%,f,2,7,t,Castelvetrano,37.6811,12.82829,Private room in home,Private room,2,0,1,1,63,1,1125,4,4,4,4,1,0,0,8/15/2016,8/15/2016,5,5,5,5,5,4,5,IT081006C2RYYN5FLE,t,0.01
11583563,https://www.airbnb.com/rooms/11583563,Villa di charme and stunning sea view,46870193,https://www.airbnb.com/users/show/46870193,Giorgio,10/18/2015,"Marawila, Sri Lanka",within a few hours,100%,94%,t,1,1,t,Scicli,36.74547372,14.76494606,Entire villa,Entire home/apt,6,3.5,3,3,203,6,30,1,1,1,193,13,8,0,6/4/2016,6/24/2025,4.92,5,5,5,5,4.92,4.85,IT088011C2BA7NPEOQ,f,0.11
11584181,https://www.airbnb.com/rooms/11584181,"Camera Borgo nel cuore del "" Borgo Antico """,24256562,https://www.airbnb.com/users/show/24256562,Antonio,11/28/2014,"Milazzo, Italy",N/A,N/A,N/A,f,3,3,t,Milazzo,38.23091,15.24239,Private room in bed and breakfast,Private room,3,1,1,2,83,3,28,23,28,28,28,0,0,0,,,,,,,,,,IT083049C1U7HCI6NO,t,
11584317,https://www.airbnb.com/rooms/11584317,APPARTAVILLA A POCHI MT DAL MARE,61248263,https://www.airbnb.com/users/show/61248263,Massimiliano,3/2/2016,"Palermo, Italy",N/A,N/A,N/A,f,1,1,f,Castelvetrano,37.58332,12.80904,Entire rental unit,Entire home/apt,10,2,4,6,109,31,31,30,60,90,270,11,0,0,7/15/2016,8/7/2024,4.27,4.36,4.55,4.64,4.73,4.27,4.27,"I applied for a CIN, but haven’t received it yet",t,0.1
11587110,https://www.airbnb.com/rooms/11587110,Appartamento Alloro 2,22836943,https://www.airbnb.com/users/show/22836943,Elena,10/22/2014,"Milan, Italy",N/A,N/A,N/A,f,1,4,t,Palermo,38.11648,13.36847,Entire rental unit,Entire home/apt,5,1,2,3,171,2,29,18,48,78,293,2,0,0,9/25/2016,5/8/2022,4.5,4.5,5,5,5,5,5,IT082053C2B64XXFMF,f,0.02
